priority,theme,score,file_name,extension,size_bytes,modified_at,sha256,source_path,identity_terms,research_terms,claim_control
P0,supporting_company_research,32,DESKTOP_ROLLOUT.md,.md,1867,2026-05-21T09:18:34.825106+01:00,a53f93507b393f397ac151aacdf7f374f808abf48f075313fd0471a4917c5f6a,C:\Users\user\Aureon_Work_Hub_20260705\01_LOCAL_RESEARCH_CORPUS\repo_operator_research\docs\imported\aureon_murge\docs\DESKTOP_ROLLOUT.md,aureon,research,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,supporting_company_research,32,DIGITAL_OCEAN_DEPLOY.md,.md,5574,2026-05-21T09:18:34.793449+01:00,b3ea40aeeca7d2946203c5714bf52aef9a1d24dcbd67ca8b64d1df460a0febf6,C:\Users\user\Aureon_Work_Hub_20260705\01_LOCAL_RESEARCH_CORPUS\repo_operator_research\docs\deployment\DIGITAL_OCEAN_DEPLOY.md,aureon,research,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,supporting_company_research,32,DIGITALOCEAN_DEPLOY.md,.md,7209,2026-05-21T09:18:34.793449+01:00,5a247b3dc63490bf942c2c359f34d03495a0fa0a1be84a4fbc2a25c73a466b85,C:\Users\user\Aureon_Work_Hub_20260705\01_LOCAL_RESEARCH_CORPUS\repo_operator_research\docs\deployment\DIGITALOCEAN_DEPLOY.md,aureon,research,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,supporting_company_research,32,DIGITALOCEAN_NO_DATA_FIX.md,.md,7253,2026-05-21T09:18:34.793449+01:00,8b10bec82b1729d5c8891ea7f6acdcba27f05d7544cff9576c2713034e144374,C:\Users\user\Aureon_Work_Hub_20260705\01_LOCAL_RESEARCH_CORPUS\repo_operator_research\docs\deployment\DIGITALOCEAN_NO_DATA_FIX.md,aureon,research,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,supporting_company_research,32,DOCKER_SANDBOX.md,.md,568,2026-05-21T09:18:34.825106+01:00,8751c7e86e2a6c7f4d9d03c4a8e43d9567f18e5c3fb2679c30a897676765f63c,C:\Users\user\Aureon_Work_Hub_20260705\01_LOCAL_RESEARCH_CORPUS\repo_operator_research\docs\imported\aureon_murge\docs\DOCKER_SANDBOX.md,aureon,research,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,supporting_company_research,32,egyptian_wisdom.json,.json,72733,2025-12-30T18:28:53.474265+00:00,e08bb0809422f7fedfe2071fd935d8bf8b9a27cf004b51a9ee57f4519f2c8dca,C:\Users\user\Aureon_Work_Hub_20260705\01_LOCAL_RESEARCH_CORPUS\misc_research\aureon-json-backup\wisdom_data\egyptian_wisdom.json,aureon,research,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,supporting_company_research,32,EMERGENCY_TRADING_HALT.md,.md,3731,2026-05-21T09:18:35.186188+01:00,b7badf20f2d0edbc6979e1af1ff7c9eb813ebdb2cf3f609c81513329f14e04a9,C:\Users\user\Aureon_Work_Hub_20260705\01_LOCAL_RESEARCH_CORPUS\repo_operator_research\docs\runbooks\EMERGENCY_TRADING_HALT.md,aureon,research,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,supporting_company_research,32,FINAL_ROOT_CAUSE_MOMENTUM_NOT_EDGE.md,.md,5223,2026-05-21T09:18:34.856359+01:00,1f602c8bf4903f4bd7cc044f398c3218eef9a99e5653ef79fa152a0182a92687,C:\Users\user\Aureon_Work_Hub_20260705\01_LOCAL_RESEARCH_CORPUS\repo_operator_research\docs\reports\FINAL_ROOT_CAUSE_MOMENTUM_NOT_EDGE.md,aureon,research,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,supporting_company_research,32,FIRM_CATALOG_QUICKSTART.md,.md,13263,2026-05-21T09:18:34.809469+01:00,10d045a072fa7f32d027c5f17966adf171f34b715ac4bb0696d4d8d2e9210684,C:\Users\user\Aureon_Work_Hub_20260705\01_LOCAL_RESEARCH_CORPUS\repo_operator_research\docs\guides\FIRM_CATALOG_QUICKSTART.md,aureon,research,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,supporting_company_research,32,frontend_README.md,.md,216,2026-05-21T09:18:34.840728+01:00,6775972e9870b30219ae8688e41518951a94c209867289da2c4d22be45b7cd8c,C:\Users\user\Aureon_Work_Hub_20260705\01_LOCAL_RESEARCH_CORPUS\repo_operator_research\docs\imported\aureon_murge\frontend_README.md,aureon,research,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,supporting_company_research,32,general_ledger.xlsx,.xlsx,10220,2026-04-09T18:27:52.359030+01:00,20fdcfdb60104a8cb500aa8ae9b6d3353857f9cc2e4b4409cacf0c97983cc60a,C:\Users\user\AureonResearch\general_ledger.xlsx,aureon,research,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,supporting_company_research,32,global_financial_state.json,.json,784,2025-12-30T18:34:17.896931+00:00,c4d474ccec5bcc2de7883cbbea68f0d81b1a2c00655367cf471cb414ab272d93,C:\Users\user\Aureon_Work_Hub_20260705\01_LOCAL_RESEARCH_CORPUS\misc_research\aureon-json-backup\global_financial_state.json,aureon,research,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,supporting_company_research,32,GREEN_OLIVE_EXPANSION_COMPLETE.md,.md,8930,2026-04-01T14:49:34.456501+01:00,0e302d116b197de4210ebabaee1c6b85157eb9bd5c7a72b1b41ca6746652c26a,C:\Users\user\Aureon_Work_Hub_20260705\01_LOCAL_RESEARCH_CORPUS\repo_operator_research\docs\GREEN_OLIVE_EXPANSION_COMPLETE.md,aureon,research,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,supporting_company_research,32,hindu_wisdom.json,.json,32622,2025-12-30T17:28:37.977188+00:00,3cc8ae416b13fb657795903d8c2bc1515a3235ba4e0927abb5fcd657f8ee654a,C:\Users\user\Aureon_Work_Hub_20260705\01_LOCAL_RESEARCH_CORPUS\misc_research\aureon-json-backup\wisdom_data\hindu_wisdom.json,aureon,research,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,supporting_company_research,32,HUB_DRIVE_READBACK_20260705.json,.json,1865,2026-07-05T10:49:47.526290+01:00,f2ccd2fac0420fdc5fae24f2c21073a2f148049254db8666156405504be5f40b,C:\Users\user\Aureon_Work_Hub_20260705\00_INDEXES\HUB_DRIVE_READBACK_20260705.json,aureon,research,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,supporting_company_research,32,IFS_NEXT_WAVE_LIVE_PORTAL_STATUS_20260705.json,.json,2909,2026-07-05T23:56:22.463250+01:00,7665b70f22f0d8bcecaae309d66afa3e0d0394d764daebe035a1dce21618891a,C:\Users\user\Aureon_Work_Hub_20260705\04_GRANT_WORKING_PACKS\IFS_NEXT_WAVE_LIVE_PORTAL_STATUS_20260705.json,aureon,research,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,supporting_company_research,32,IFS_UK_SWISS_AWARD_TERMS_LEGAL_GATE_READBACK_20260712_162939.md,.md,928,2026-07-12T16:29:39.441877+01:00,50efc36b913e1210f2b692902b729f0f0412a32ff29b2e9423e19f40e4ffd5b8,C:\Users\user\aureon-trading\data\research\grants\applications\IFS_UK_SWISS_AWARD_TERMS_LEGAL_GATE_READBACK_20260712_162939.md,aureon,framework;research,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,supporting_company_research,32,IONOSPHERIC_DATA_SOURCES.json,.json,7060,2026-05-08T10:17:57.389696+01:00,d4189badfd050f42304e8bd1f443cab63674c199737951dbf3a37bae43ffcace,C:\Users\user\Aureon_Work_Hub_20260705\01_LOCAL_RESEARCH_CORPUS\misc_research\project-rainbow\imports\Kimi_Agent_Aureon_20260408\IONOSPHERIC_DATA_SOURCES.json,aureon,research,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,supporting_company_research,32,KIMI_AUREON_CONVERSATION.json,.json,355,2026-05-08T10:17:57.423992+01:00,2489b126031e1cbf409bf51a06c9db47fb396c99120be3cf5e645c4b21492de7,C:\Users\user\Aureon_Work_Hub_20260705\01_LOCAL_RESEARCH_CORPUS\misc_research\project-rainbow\imports\Kimi_Agent_Aureon_20260408\KIMI_AUREON_CONVERSATION.json,aureon,research,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,supporting_company_research,32,KIMI_AUREON_INTERVIEW_PART2.json,.json,406,2026-05-08T10:17:57.423992+01:00,8326eaec01b282ea3ec6d56d939df1b48fdafcb4a0c26d0c91c29f25996cbb72,C:\Users\user\Aureon_Work_Hub_20260705\01_LOCAL_RESEARCH_CORPUS\misc_research\project-rainbow\imports\Kimi_Agent_Aureon_20260408\KIMI_AUREON_INTERVIEW_PART2.json,aureon,research,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,supporting_company_research,32,KIMI_AUREON_INTERVIEW_PART3.json,.json,441,2026-05-08T10:17:57.441355+01:00,13e9c490fb0a94c03b4d7052f4fd6209bf78486036d259fd9d260f0a016feb4b,C:\Users\user\Aureon_Work_Hub_20260705\01_LOCAL_RESEARCH_CORPUS\misc_research\project-rainbow\imports\Kimi_Agent_Aureon_20260408\KIMI_AUREON_INTERVIEW_PART3.json,aureon,research,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,supporting_company_research,32,KIMI_AUREON_INTERVIEW_PART4.json,.json,365,2026-05-08T10:17:57.447361+01:00,d1f594ba52c52082d37dd5cb70c8c1a99440bfdc045acf40bbe03756fc8b3983,C:\Users\user\Aureon_Work_Hub_20260705\01_LOCAL_RESEARCH_CORPUS\misc_research\project-rainbow\imports\Kimi_Agent_Aureon_20260408\KIMI_AUREON_INTERVIEW_PART4.json,aureon,research,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,supporting_company_research,32,KRAKEN_TRADES_ANALYSIS_REPORT.md,.md,8288,2026-05-21T09:18:34.840728+01:00,07ef472a4c3014ea0d443b6aa4877efd974ea614d00d7031b7c38b30bdd91d4d,C:\Users\user\Aureon_Work_Hub_20260705\01_LOCAL_RESEARCH_CORPUS\repo_operator_research\docs\integrations\KRAKEN_TRADES_ANALYSIS_REPORT.md,aureon,research,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,supporting_company_research,32,local_launcher.md,.md,1479,2026-05-21T09:18:35.206319+01:00,aa0bdb9ea5a583f572e9bcdfc882b82345522dc12f561033fa0bf1a11a25bec4,C:\Users\user\Aureon_Work_Hub_20260705\01_LOCAL_RESEARCH_CORPUS\repo_operator_research\docs\runbooks\local_launcher.md,aureon,research,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,supporting_company_research,32,LOCAL_RUNTIME_SETUP.md,.md,653,2026-05-21T09:18:34.825106+01:00,346bbf853f3dfadf54b98791ce27b93d086bbd54f354c70821dbd4724f963c4f,C:\Users\user\Aureon_Work_Hub_20260705\01_LOCAL_RESEARCH_CORPUS\repo_operator_research\docs\imported\aureon_murge\docs\LOCAL_RUNTIME_SETUP.md,aureon,research,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,supporting_company_research,32,mayan_wisdom.json,.json,29300,2025-12-30T17:29:41.283080+00:00,0090ce6f86be62b69af6f00b3de42c7e0f9c2f1cf836b86cd32345c284422d78,C:\Users\user\Aureon_Work_Hub_20260705\01_LOCAL_RESEARCH_CORPUS\misc_research\aureon-json-backup\wisdom_data\mayan_wisdom.json,aureon,research,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,supporting_company_research,32,MEMORY_PIPELINE.md,.md,1164,2026-05-21T09:18:34.825106+01:00,25122a31cad9ccdce13cec137ccc56645d354193b1a40572c9a7246f69eb3be5,C:\Users\user\Aureon_Work_Hub_20260705\01_LOCAL_RESEARCH_CORPUS\repo_operator_research\docs\imported\aureon_murge\MEMORY_PIPELINE.md,aureon,research,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,supporting_company_research,32,mogollon_wisdom.json,.json,21362,2025-12-30T18:32:45.574955+00:00,9794b8bf0d3aa0f9ed0e52817e2307e796ddf5edb951c89b3a422e9789ba1396,C:\Users\user\Aureon_Work_Hub_20260705\01_LOCAL_RESEARCH_CORPUS\misc_research\aureon-json-backup\wisdom_data\mogollon_wisdom.json,aureon,research,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,supporting_company_research,32,NON_IFS_PUBLIC_DATA_PROJECT_COST_BASIS_20260712_163254.csv,.csv,3489,2026-07-12T16:32:54.100451+01:00,81c7a9a1a6bb2e9e8d0b0e8e42939aafb6264f3ccf7ee1ac32728f9fd68adbef,C:\Users\user\aureon-trading\data\research\grants\applications\NON_IFS_PUBLIC_DATA_PROJECT_COST_BASIS_20260712_163254.csv,aureon,article;research,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,supporting_company_research,32,norse_wisdom.json,.json,29466,2025-12-30T17:30:54.485597+00:00,10f64a7e9775ef0e1f19df765376f7fbf94c73572ab6d12a804f575ddf62b627,C:\Users\user\Aureon_Work_Hub_20260705\01_LOCAL_RESEARCH_CORPUS\misc_research\aureon-json-backup\wisdom_data\norse_wisdom.json,aureon,research,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
